# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
107             	smoothSolver	9.59410400e-04	5.32186400e-06	8	1.34046220e-03	7.40579870e-06	8	false	GAMG	7.05646010e-05	6.88397150e-07	4	true
108             	smoothSolver	9.44157860e-04	5.23762920e-06	8	1.32764760e-03	7.33813980e-06	8	false	GAMG	6.97023040e-05	6.71327410e-07	4	true
109             	smoothSolver	9.29169730e-04	5.15484510e-06	8	1.31499950e-03	7.27124800e-06	8	false	GAMG	6.88568960e-05	6.54697720e-07	4	true
110             	smoothSolver	9.14455230e-04	5.07352380e-06	8	1.30249030e-03	7.20512530e-06	8	false	GAMG	6.80256690e-05	6.38489160e-07	4	true
111             	smoothSolver	9.00011630e-04	4.99373130e-06	8	1.29015700e-03	7.13965050e-06	8	false	GAMG	6.72073190e-05	6.22702250e-07	4	true
112             	smoothSolver	8.85838980e-04	4.91541410e-06	8	1.27795380e-03	7.07491700e-06	8	false	GAMG	6.63973260e-05	6.07320560e-07	4	true
113             	smoothSolver	8.71930430e-04	4.83861140e-06	8	1.26590950e-03	7.01084110e-06	8	false	GAMG	6.55960130e-05	5.92361920e-07	4	true
114             	smoothSolver	8.58281250e-04	4.76328280e-06	8	1.25399560e-03	6.94746890e-06	8	false	GAMG	6.48108610e-05	5.77830550e-07	4	true
115             	smoothSolver	8.44897500e-04	4.68937710e-06	8	1.24221660e-03	6.88475760e-06	8	false	GAMG	6.40407810e-05	5.63689790e-07	4	true
116             	smoothSolver	8.31761390e-04	4.61683900e-06	8	1.23057470e-03	6.82273430e-06	8	false	GAMG	6.32842170e-05	5.49946850e-07	4	true
117             	smoothSolver	8.18866910e-04	4.54559430e-06	8	1.21908060e-03	6.76134600e-06	8	false	GAMG	6.25385470e-05	5.36584250e-07	4	true
118             	smoothSolver	8.06211210e-04	4.47564730e-06	8	1.20771530e-03	6.70065940e-06	8	false	GAMG	6.18007390e-05	5.23580090e-07	4	true
119             	smoothSolver	7.93786630e-04	4.40695490e-06	8	1.19648400e-03	6.64052470e-06	8	false	GAMG	6.10686960e-05	5.10894700e-07	4	true
120             	smoothSolver	7.81593380e-04	4.33954130e-06	8	1.18538260e-03	6.58106240e-06	8	false	GAMG	6.03554720e-05	4.98605500e-07	4	true
121             	smoothSolver	7.69630750e-04	4.27339180e-06	8	1.17440220e-03	6.52208850e-06	8	false	GAMG	5.96453810e-05	4.86681030e-07	4	true
122             	smoothSolver	7.57878420e-04	4.20841600e-06	8	1.16354740e-03	6.46378810e-06	8	false	GAMG	5.89407710e-05	4.75118780e-07	4	true
123             	smoothSolver	7.46338960e-04	4.14457750e-06	8	1.15280820e-03	6.40608880e-06	8	false	GAMG	5.82511160e-05	4.63883260e-07	4	true
